Date,Open,High,Low,Close
2008-12-15,1.3367,1.3712,1.3364,1.3711
2008-12-16,1.3701,1.4144,1.3629,1.4098
2008-12-17,1.405,1.4436,1.3993,1.4401
2008-12-18,1.4404,1.4719,1.4185,1.4209
2008-12-19,1.4241,1.4309,1.3822,1.3916
2008-12-22,1.3931,1.4123,1.3899,1.3942
2008-12-23,1.3947,1.402,1.3916,1.3962
2008-12-24,1.3938,1.4019,1.3911,1.4002
2008-12-25,1.4009,1.4047,1.3974,1.4012
2008-12-26,1.4006,1.4118,1.3987,1.4061
2008-12-29,1.4059,1.4361,1.3967,1.3976
2008-12-30,1.3944,1.422,1.3915,1.4069
2008-12-31,1.4065,1.4146,1.3848,1.3978
2009-01-01,1.3964,1.3999,1.3946,1.3988
2009-01-02,1.399,1.4055,1.3837,1.3876
2009-01-05,1.3901,1.3963,1.3544,1.3604
2009-01-06,1.3608,1.3656,1.3308,1.3507
2009-01-07,1.3528,1.3746,1.3429,1.3632
2009-01-08,1.365,1.3798,1.3532,1.3725
2009-01-09,1.3707,1.3749,1.3412,1.3437
2009-01-12,1.3472,1.3475,1.3286,1.337
2009-01-13,1.3359,1.3373,1.314,1.3195
2009-01-14,1.3189,1.3335,1.3091,1.3161
2009-01-15,1.3183,1.3241,1.3025,1.3153
2009-01-16,1.3125,1.3343,1.3109,1.3303
2009-01-19,1.3325,1.3385,1.3099,1.311
2009-01-20,1.3088,1.3103,1.2854,1.2887
2009-01-21,1.2905,1.3068,1.2824,1.3039
2009-01-22,1.3049,1.3082,1.2906,1.2984
2009-01-23,1.3001,1.3033,1.2763,1.2989
2009-01-26,1.2968,1.3206,1.2859,1.3165
2009-01-27,1.3179,1.3328,1.3116,1.3176
2009-01-28,1.3161,1.3324,1.31,1.3135
2009-01-29,1.3152,1.3179,1.2931,1.2958
2009-01-30,1.2951,1.2958,1.2775,1.278
2009-02-02,1.2767,1.2898,1.2704,1.2849
2009-02-03,1.2847,1.3056,1.28,1.3036
2009-02-04,1.3027,1.3069,1.2811,1.2828
2009-02-05,1.2851,1.2903,1.2756,1.2783
2009-02-06,1.2794,1.2991,1.2746,1.2931
2009-02-09,1.296,1.3093,1.2871,1.3009
2009-02-10,1.3011,1.3074,1.2808,1.2897
2009-02-11,1.2915,1.2999,1.2831,1.2895
2009-02-12,1.29,1.2942,1.272,1.2861
2009-02-13,1.2869,1.2942,1.2817,1.286
2009-02-16,1.2787,1.2825,1.2725,1.2777
2009-02-17,1.2789,1.2808,1.256,1.2588
2009-02-18,1.2581,1.2639,1.2511,1.2537
2009-02-19,1.2533,1.2759,1.2524,1.2662
2009-02-20,1.2668,1.2882,1.2555,1.284
2009-02-23,1.2795,1.2991,1.269,1.2706
2009-02-24,1.2693,1.2876,1.266,1.2839
2009-02-25,1.284,1.2901,1.2689,1.2707
2009-02-26,1.2717,1.2809,1.2681,1.273
2009-02-27,1.2743,1.2751,1.2602,1.2668
2009-03-02,1.2625,1.2635,1.2544,1.2583
2009-03-03,1.2576,1.2677,1.252,1.2565
2009-03-04,1.2555,1.2657,1.2455,1.2635
2009-03-05,1.2659,1.2663,1.2478,1.256
2009-03-06,1.2545,1.2754,1.2529,1.264
2009-03-09,1.2666,1.2727,1.2551,1.261
2009-03-10,1.2602,1.2821,1.2576,1.267
2009-03-11,1.2681,1.2864,1.2615,1.2827
2009-03-12,1.2839,1.2945,1.273,1.2909
2009-03-13,1.2913,1.2956,1.2861,1.2922
2009-03-16,1.2883,1.307,1.2834,1.2965
2009-03-17,1.2981,1.3032,1.2928,1.3012
2009-03-18,1.3012,1.3517,1.2984,1.3505
2009-03-19,1.3517,1.3737,1.3416,1.3663
2009-03-20,1.3659,1.3727,1.3514,1.358
2009-03-23,1.3631,1.3735,1.3485,1.3629
2009-03-24,1.3621,1.3677,1.343,1.3458
2009-03-25,1.347,1.3649,1.3416,1.3582
2009-03-26,1.3586,1.3638,1.3492,1.3532
2009-03-27,1.3524,1.3591,1.3255,1.3298
2009-03-30,1.3224,1.3285,1.3111,1.3206
2009-03-31,1.3201,1.3342,1.3172,1.325
2009-04-01,1.3246,1.3286,1.3165,1.3231
2009-04-02,1.3225,1.3516,1.322,1.3461
2009-04-03,1.3457,1.3495,1.3362,1.348
2009-04-06,1.3509,1.3581,1.3356,1.3406
2009-04-07,1.3394,1.3407,1.3225,1.3267
2009-04-08,1.3265,1.3309,1.3144,1.3258
2009-04-09,1.3264,1.3335,1.3124,1.3164
2009-04-10,1.3164,1.3188,1.3088,1.3186
2009-04-13,1.3187,1.3391,1.3125,1.3363
2009-04-14,1.3366,1.338,1.3225,1.3252
2009-04-15,1.3258,1.3296,1.3145,1.3219
2009-04-16,1.321,1.3267,1.3125,1.3178
2009-04-17,1.3182,1.3197,1.3016,1.3038
2009-04-20,1.3045,1.3048,1.2883,1.2915
2009-04-21,1.2919,1.2993,1.2895,1.2933
2009-04-22,1.2946,1.3036,1.2883,1.2997
2009-04-23,1.2993,1.316,1.2978,1.3146
2009-04-24,1.3136,1.3301,1.3111,1.3252
2009-04-27,1.324,1.3245,1.2997,1.3018
2009-04-28,1.3018,1.3166,1.2962,1.3144
2009-04-29,1.3138,1.334,1.3119,1.3263
2009-04-30,1.3251,1.3384,1.3189,1.3226
2009-05-01,1.3225,1.3327,1.3216,1.3263
2009-05-04,1.3285,1.3425,1.3209,1.3402
2009-05-05,1.3408,1.3437,1.328,1.3322
2009-05-06,1.3305,1.3374,1.3245,1.3317
2009-05-07,1.3307,1.347,1.3249,1.3398
2009-05-08,1.339,1.365,1.334,1.3646
2009-05-11,1.3645,1.3667,1.3553,1.3574
2009-05-12,1.357,1.3706,1.3562,1.3643
2009-05-13,1.3642,1.3721,1.3564,1.3598
2009-05-14,1.3595,1.3663,1.3523,1.3633
2009-05-15,1.3633,1.3649,1.346,1.3492
2009-05-18,1.3484,1.3563,1.342,1.3555
2009-05-19,1.3553,1.3668,1.3529,1.3623
2009-05-20,1.3625,1.383,1.3581,1.377
2009-05-21,1.376,1.3923,1.3726,1.3892
2009-05-22,1.3892,1.405,1.3891,1.3991
2009-05-25,1.4032,1.4034,1.3956,1.4005
2009-05-26,1.4009,1.4022,1.3856,1.3989
2009-05-27,1.3986,1.4,1.3821,1.3834
2009-05-28,1.3832,1.3982,1.379,1.3936
2009-05-29,1.3934,1.4168,1.3923,1.4151
2009-06-01,1.4122,1.4246,1.4097,1.4164
2009-06-02,1.4146,1.4331,1.4099,1.4303
2009-06-03,1.4308,1.4337,1.4106,1.4151
2009-06-04,1.4144,1.424,1.4067,1.4187
2009-06-05,1.4175,1.4266,1.393,1.3972
2009-06-08,1.3942,1.4001,1.3803,1.3895
2009-06-09,1.3894,1.41,1.385,1.4065
2009-06-10,1.4066,1.4144,1.3912,1.3966
2009-06-11,1.3962,1.4177,1.3939,1.4104
2009-06-12,1.4098,1.4128,1.3934,1.4021
2009-06-15,1.3986,1.4001,1.3753,1.3789
2009-06-16,1.3786,1.3932,1.3747,1.3835
2009-06-17,1.3834,1.3984,1.3805,1.394
2009-06-18,1.3941,1.4001,1.3869,1.3903
2009-06-19,1.3902,1.4011,1.3881,1.394
2009-06-22,1.395,1.3952,1.3824,1.386
2009-06-23,1.3858,1.4106,1.3826,1.4077
2009-06-24,1.4075,1.4138,1.3886,1.3924
2009-06-25,1.3933,1.4013,1.3887,1.3985
2009-06-26,1.3992,1.4118,1.3981,1.4051
2009-06-29,1.4062,1.4103,1.3981,1.4075
2009-06-30,1.4078,1.4152,1.3999,1.4033
2009-07-01,1.4032,1.4201,1.3999,1.415
2009-07-02,1.4148,1.4154,1.3927,1.3939
2009-07-03,1.3935,1.4027,1.3934,1.3961
2009-07-06,1.3955,1.3998,1.3874,1.3974
2009-07-07,1.3975,1.405,1.39,1.392
2009-07-08,1.3917,1.3938,1.383,1.3876
2009-07-09,1.3871,1.4072,1.3855,1.4024
2009-07-10,1.4021,1.403,1.3876,1.393
2009-07-13,1.3945,1.4001,1.3895,1.3977
2009-07-14,1.3979,1.4015,1.3909,1.3968
2009-07-15,1.3967,1.4134,1.3961,1.4104
2009-07-16,1.41,1.4165,1.4053,1.4146
2009-07-17,1.4142,1.4147,1.406,1.4096
2009-07-20,1.4114,1.4249,1.4107,1.4226
2009-07-21,1.4222,1.4277,1.4161,1.4211
2009-07-22,1.4217,1.4257,1.4152,1.4208
2009-07-23,1.4205,1.4291,1.4118,1.4159
2009-07-24,1.4157,1.4253,1.4133,1.4202
2009-07-27,1.4225,1.4299,1.417,1.4244
2009-07-28,1.4242,1.4303,1.4127,1.4177
2009-07-29,1.4172,1.4195,1.4005,1.4035
2009-07-30,1.4033,1.4094,1.4005,1.4071
2009-07-31,1.4064,1.4279,1.4062,1.4247
2009-08-03,1.4266,1.4445,1.4204,1.4416
2009-08-04,1.4415,1.4433,1.4365,1.4399
2009-08-05,1.4391,1.4446,1.4354,1.4409
2009-08-06,1.4414,1.4431,1.4327,1.4346
2009-08-07,1.4353,1.4414,1.4152,1.4185
2009-08-10,1.4173,1.4218,1.4102,1.4144
2009-08-11,1.4144,1.4185,1.4108,1.4145
2009-08-12,1.4146,1.4246,1.4082,1.4201
2009-08-13,1.4201,1.4327,1.4199,1.4286
2009-08-14,1.428,1.4306,1.4158,1.4202
2009-08-17,1.4185,1.4194,1.4044,1.4078
2009-08-18,1.4072,1.4154,1.4065,1.4131
2009-08-19,1.4131,1.4267,1.4081,1.4234
2009-08-20,1.4232,1.4276,1.4199,1.4248
2009-08-21,1.4246,1.4375,1.4207,1.432
2009-08-24,1.4341,1.4359,1.4278,1.43
2009-08-25,1.4296,1.4361,1.4251,1.4295
2009-08-26,1.4301,1.4349,1.4204,1.4248
2009-08-27,1.4243,1.4404,1.4217,1.435
2009-08-28,1.4343,1.4388,1.4279,1.4296
2009-08-31,1.4305,1.4367,1.4254,1.4329
2009-09-01,1.433,1.4377,1.4175,1.4219
2009-09-02,1.4215,1.4294,1.4189,1.4262
2009-09-03,1.4263,1.4348,1.4234,1.4252
2009-09-04,1.4257,1.4327,1.4188,1.429
2009-09-07,1.4308,1.4361,1.43,1.4334
2009-09-08,1.4332,1.4535,1.4326,1.4482
2009-09-09,1.4486,1.46,1.4463,1.4559
2009-09-10,1.4569,1.4613,1.45,1.4577
2009-09-11,1.4574,1.4634,1.4552,1.4567
2009-09-14,1.4595,1.4652,1.4514,1.4623
2009-09-15,1.4627,1.4686,1.4559,1.4659
2009-09-16,1.4656,1.4736,1.464,1.471
2009-09-17,1.4706,1.4766,1.4685,1.4738
2009-09-18,1.4741,1.4744,1.4645,1.4707
2009-09-21,1.4688,1.4713,1.4606,1.4674
2009-09-22,1.4675,1.4821,1.4673,1.4787
2009-09-23,1.4788,1.4842,1.4723,1.4729
2009-09-24,1.4708,1.4803,1.4626,1.4658
2009-09-25,1.4662,1.4724,1.4612,1.4686
2009-09-28,1.4697,1.472,1.4559,1.4619
2009-09-29,1.4617,1.4645,1.4524,1.4583
2009-09-30,1.4581,1.4673,1.4574,1.4635
2009-10-01,1.4635,1.4667,1.4515,1.453
2009-10-02,1.4531,1.4647,1.4479,1.4569
2009-10-05,1.459,1.4669,1.4579,1.4648
2009-10-06,1.4647,1.4764,1.4644,1.4717
2009-10-07,1.4715,1.4736,1.4649,1.4685
2009-10-08,1.4687,1.4817,1.468,1.4789
2009-10-09,1.4791,1.4795,1.4672,1.4727
2009-10-12,1.4722,1.4813,1.4675,1.4771
2009-10-13,1.4778,1.4876,1.4757,1.4856
2009-10-14,1.4852,1.4946,1.4837,1.4924
2009-10-15,1.4934,1.4967,1.4841,1.4943
2009-10-16,1.4942,1.4967,1.4845,1.4903
2009-10-19,1.4892,1.4978,1.4827,1.4963
2009-10-20,1.4973,1.4994,1.4881,1.4939
2009-10-21,1.4932,1.5046,1.4886,1.5008
2009-10-22,1.4998,1.5038,1.4941,1.5022
2009-10-23,1.5021,1.506,1.4984,1.5
2009-10-26,1.4998,1.5061,1.4842,1.4869
2009-10-27,1.4861,1.4927,1.4769,1.4808
2009-10-28,1.481,1.484,1.4689,1.4709
2009-10-29,1.4712,1.4858,1.4681,1.4832
2009-10-30,1.4832,1.4858,1.4701,1.4715
2009-11-02,1.4712,1.4845,1.4683,1.4768
2009-11-03,1.4771,1.481,1.4623,1.4714
2009-11-04,1.4729,1.4908,1.47,1.4876
2009-11-05,1.487,1.4917,1.4807,1.488
2009-11-06,1.4867,1.4913,1.4811,1.4847
2009-11-09,1.4884,1.502,1.485,1.4993
2009-11-10,1.4996,1.502,1.4936,1.4982
2009-11-11,1.4983,1.5048,1.4951,1.4981
2009-11-12,1.4979,1.5016,1.4819,1.4842
2009-11-13,1.4845,1.4936,1.4823,1.4914
2009-11-16,1.4923,1.5015,1.4878,1.4971
2009-11-17,1.497,1.4999,1.4806,1.4867
2009-11-18,1.4874,1.499,1.4856,1.4964
2009-11-19,1.4961,1.4965,1.4839,1.4918
2009-11-20,1.4922,1.4935,1.4797,1.486
2009-11-23,1.4858,1.5001,1.483,1.4965
2009-11-24,1.4964,1.4989,1.4887,1.496
2009-11-25,1.4959,1.5144,1.4953,1.5139
2009-11-26,1.513,1.5141,1.4956,1.5011
2009-11-27,1.5019,1.5022,1.4826,1.4965
2009-11-30,1.5009,1.5083,1.4962,1.5007
2009-12-01,1.5005,1.5117,1.4969,1.5087
2009-12-02,1.5083,1.511,1.503,1.5044
2009-12-03,1.5042,1.5141,1.504,1.5068
2009-12-04,1.5049,1.5091,1.4819,1.485
2009-12-07,1.4852,1.4905,1.4755,1.4819
2009-12-08,1.4821,1.4866,1.4679,1.4698
2009-12-09,1.4703,1.4782,1.4667,1.4724
2009-12-10,1.4725,1.4761,1.4684,1.4734
2009-12-11,1.4732,1.4776,1.4584,1.4621
2009-12-14,1.4624,1.4685,1.4596,1.4655
2009-12-15,1.4655,1.4663,1.4501,1.4533
2009-12-16,1.4534,1.459,1.4503,1.4536
2009-12-17,1.4534,1.4536,1.4302,1.4344
2009-12-18,1.4337,1.4411,1.4258,1.4341
2009-12-21,1.4304,1.4372,1.4265,1.4283
2009-12-22,1.4282,1.4332,1.4216,1.4249
2009-12-23,1.425,1.4366,1.4233,1.4326
2009-12-24,1.4334,1.4418,1.4321,1.4374
2009-12-25,1.4375,1.4435,1.4362,1.4396
2009-12-28,1.4375,1.4414,1.4353,1.4382
2009-12-29,1.4375,1.4458,1.433,1.4352
2009-12-30,1.435,1.4361,1.4271,1.4332
2009-12-31,1.4338,1.4441,1.4305,1.4316
2010-01-01,1.4325,1.4327,1.4319,1.4323
2010-01-04,1.4323,1.4455,1.4255,1.4411
2010-01-05,1.4407,1.4483,1.4345,1.4368
2010-01-06,1.4363,1.4434,1.4281,1.4412
2010-01-07,1.4407,1.4446,1.4295,1.4318
2010-01-08,1.4318,1.4439,1.4261,1.4412
2010-01-11,1.443,1.4557,1.4406,1.4513
2010-01-12,1.4513,1.4548,1.4452,1.4494
2010-01-13,1.4482,1.4582,1.4454,1.451
2010-01-14,1.4509,1.4555,1.4445,1.4502
2010-01-15,1.4501,1.4511,1.4335,1.4382
2010-01-18,1.4338,1.4401,1.4332,1.4385
2010-01-19,1.4382,1.4413,1.4249,1.4298
2010-01-20,1.429,1.4296,1.4078,1.4101
2010-01-21,1.4104,1.4143,1.4025,1.409
2010-01-22,1.4079,1.4181,1.4064,1.4137
2010-01-25,1.4159,1.4197,1.4126,1.415
2010-01-26,1.4148,1.4179,1.404,1.4073
2010-01-27,1.4073,1.4096,1.3992,1.4017
2010-01-28,1.402,1.4052,1.3935,1.3962
2010-01-29,1.3972,1.3989,1.386,1.3862
2010-02-01,1.3862,1.3938,1.385,1.3927
2010-02-02,1.3928,1.3974,1.3884,1.3961
2010-02-03,1.3962,1.4026,1.3888,1.3898
2010-02-04,1.3888,1.3903,1.3725,1.3734
2010-02-05,1.3726,1.3746,1.3583,1.3662
2010-02-08,1.3663,1.3714,1.3619,1.3652
2010-02-09,1.365,1.3839,1.3641,1.3789
2010-02-10,1.3791,1.3815,1.3675,1.3726
2010-02-11,1.3731,1.3801,1.3593,1.3681
2010-02-12,1.3691,1.3696,1.3529,1.3615
2010-02-15,1.3612,1.3634,1.3577,1.3598
2010-02-16,1.3596,1.3779,1.3587,1.3768
2010-02-17,1.3764,1.3789,1.3584,1.3605
2010-02-18,1.3603,1.3653,1.3537,1.3614
2010-02-19,1.3529,1.3618,1.3442,1.3615
2010-02-22,1.3636,1.3653,1.357,1.3597
2010-02-23,1.359,1.3691,1.3494,1.3505
2010-02-24,1.3509,1.3626,1.35,1.353
2010-02-25,1.3535,1.3571,1.345,1.3555
2010-02-26,1.3546,1.3683,1.3529,1.3625
2010-03-01,1.3624,1.3656,1.3458,1.356
2010-03-02,1.3556,1.3622,1.3432,1.3604
2010-03-03,1.3614,1.3736,1.359,1.3698
2010-03-04,1.3693,1.3712,1.3549,1.3579
2010-03-05,1.358,1.3629,1.3526,1.3621
2010-03-08,1.3629,1.3704,1.3604,1.3628
2010-03-09,1.3629,1.3635,1.3533,1.36
2010-03-10,1.3599,1.3679,1.3542,1.3659
2010-03-11,1.3654,1.3687,1.3616,1.3677
2010-03-12,1.3677,1.3796,1.3667,1.3761
2010-03-15,1.3774,1.3776,1.3637,1.3673
2010-03-16,1.3674,1.3783,1.3654,1.3769
2010-03-17,1.3769,1.3817,1.3724,1.3737
2010-03-18,1.3731,1.3742,1.3582,1.3606
2010-03-19,1.3604,1.3626,1.3499,1.3531
2010-03-22,1.3524,1.3568,1.3461,1.3555
2010-03-23,1.3561,1.3569,1.3472,1.3498
2010-03-24,1.3494,1.3501,1.3302,1.3313
2010-03-25,1.3315,1.3386,1.3265,1.3278
2010-03-26,1.3277,1.3425,1.3265,1.341
2010-03-29,1.3486,1.3506,1.3417,1.3477
2010-03-30,1.3478,1.3539,1.3393,1.3411
2010-03-31,1.3414,1.3548,1.3382,1.351
2010-04-01,1.3509,1.3591,1.3455,1.3581
2010-04-02,1.3582,1.3591,1.3472,1.3502
2010-04-05,1.3488,1.3538,1.3458,1.3483
2010-04-06,1.3482,1.3496,1.3353,1.3398
2010-04-07,1.3395,1.3408,1.3323,1.334
2010-04-08,1.3335,1.3366,1.3278,1.3358
2010-04-09,1.3357,1.35,1.3338,1.3496
2010-04-12,1.362,1.3691,1.3562,1.3584
2010-04-13,1.3583,1.3626,1.3544,1.3606
2010-04-14,1.3616,1.3678,1.3594,1.3651
2010-04-15,1.3652,1.3666,1.3517,1.3579
2010-04-16,1.3577,1.3581,1.347,1.3496
2010-04-19,1.3477,1.3497,1.3412,1.3484
2010-04-20,1.3488,1.3522,1.3425,1.3436
2010-04-21,1.3436,1.3447,1.3356,1.3386
2010-04-22,1.3384,1.3421,1.3257,1.3292
2010-04-23,1.3283,1.34,1.3199,1.3383
2010-04-26,1.3344,1.3397,1.3287,1.3395
2010-04-27,1.3393,1.3413,1.3156,1.3163
2010-04-28,1.3153,1.3268,1.3112,1.3211
2010-04-29,1.3203,1.328,1.3182,1.3224
2010-04-30,1.3242,1.3342,1.3223,1.3295
2010-05-03,1.334,1.334,1.3152,1.3192
2010-05-04,1.3191,1.3213,1.2975,1.298
2010-05-05,1.2966,1.2996,1.2787,1.2812
2010-05-06,1.2823,1.2856,1.252,1.2656
2010-05-07,1.263,1.2797,1.2585,1.2759
2010-05-10,1.2932,1.3093,1.2757,1.2781
2010-05-11,1.2789,1.2802,1.265,1.2653
2010-05-12,1.2639,1.2739,1.2603,1.2621
2010-05-13,1.2629,1.2684,1.2516,1.2528
2010-05-14,1.2521,1.2575,1.2352,1.236
2010-05-17,1.2349,1.2414,1.2234,1.2393
2010-05-18,1.2392,1.2444,1.216,1.218
2010-05-19,1.2181,1.2432,1.2142,1.2427
2010-05-20,1.2426,1.2598,1.2295,1.2465
2010-05-21,1.2465,1.2672,1.2458,1.257
2010-05-24,1.2545,1.2559,1.2343,1.2351
2010-05-25,1.2344,1.2372,1.2172,1.2365
2010-05-26,1.2372,1.2375,1.2163,1.2167
2010-05-27,1.2156,1.2394,1.2152,1.2368
2010-05-28,1.236,1.2452,1.2263,1.2267
2010-05-31,1.2273,1.2334,1.2264,1.2305
2010-06-01,1.2303,1.2353,1.2109,1.2225
2010-06-02,1.2205,1.2275,1.2172,1.2249
2010-06-03,1.2247,1.2326,1.215,1.2157
2010-06-04,1.2162,1.2215,1.1953,1.1973
2010-06-07,1.1945,1.1991,1.1875,1.1914
2010-06-08,1.1916,1.2008,1.1898,1.1972
2010-06-09,1.1969,1.2075,1.1922,1.1985
2010-06-10,1.198,1.2142,1.1954,1.2108
2010-06-11,1.2106,1.2152,1.2043,1.211
2010-06-14,1.2124,1.2298,1.2113,1.2217
2010-06-15,1.2212,1.2349,1.2163,1.2323
2010-06-16,1.232,1.2355,1.2254,1.2306
2010-06-17,1.2297,1.2412,1.2241,1.2378
2010-06-18,1.2381,1.2416,1.2351,1.2384
2010-06-21,1.2437,1.2467,1.2301,1.2306
2010-06-22,1.232,1.2353,1.2248,1.2266
2010-06-23,1.2261,1.2343,1.2207,1.2313
2010-06-24,1.2316,1.2387,1.2259,1.2333
2010-06-25,1.2327,1.2395,1.225,1.2374
2010-06-28,1.2371,1.2397,1.2263,1.2277
2010-06-29,1.2274,1.229,1.2149,1.2179
2010-06-30,1.2183,1.2304,1.2164,1.2234
2010-07-01,1.2233,1.2539,1.2192,1.2517
2010-07-02,1.2514,1.2613,1.248,1.256
2010-07-05,1.2556,1.2563,1.2506,1.2539
2010-07-06,1.2537,1.2662,1.2478,1.2623
2010-07-07,1.2626,1.2664,1.2552,1.2634
2010-07-08,1.2633,1.2711,1.2619,1.2693
2010-07-09,1.2695,1.2722,1.2605,1.2634
2010-07-12,1.2639,1.2647,1.2547,1.2589
2010-07-13,1.2588,1.2737,1.252,1.2726
2010-07-14,1.2722,1.2778,1.268,1.274
2010-07-15,1.274,1.2955,1.2707,1.2938
2010-07-16,1.2927,1.3007,1.2888,1.293
2010-07-19,1.2893,1.2991,1.2868,1.294
2010-07-20,1.2946,1.3028,1.2838,1.2884
2010-07-21,1.288,1.2913,1.273,1.2756
2010-07-22,1.275,1.2929,1.2735,1.2888
2010-07-23,1.2884,1.2967,1.2791,1.2904
2010-07-26,1.29,1.3005,1.2874,1.2994
2010-07-27,1.2988,1.3045,1.2949,1.2993
2010-07-28,1.3001,1.3041,1.2964,1.2992
2010-07-29,1.2987,1.3106,1.2977,1.3077
2010-07-30,1.3078,1.3093,1.2978,1.3045
2010-08-02,1.306,1.3195,1.3051,1.318
2010-08-03,1.3179,1.3261,1.3143,1.3226
2010-08-04,1.3227,1.3239,1.313,1.3158
2010-08-05,1.3152,1.3234,1.3117,1.3191
2010-08-06,1.3182,1.3333,1.3155,1.3282
2010-08-09,1.3289,1.3307,1.3214,1.3232
2010-08-10,1.3221,1.3234,1.3071,1.3177
2010-08-11,1.3175,1.319,1.2828,1.2832
2010-08-12,1.2845,1.2932,1.2779,1.2823
2010-08-13,1.2827,1.2906,1.2747,1.275
2010-08-16,1.2758,1.2871,1.2732,1.2823
2010-08-17,1.2822,1.2915,1.2802,1.2879
2010-08-18,1.2879,1.2923,1.2821,1.2855
2010-08-19,1.2854,1.2902,1.277,1.282
2010-08-20,1.2818,1.2832,1.2661,1.2705
2010-08-23,1.2703,1.2731,1.2644,1.2658
2010-08-24,1.2649,1.2718,1.2584,1.2624
2010-08-25,1.263,1.2725,1.2603,1.2657
2010-08-26,1.2659,1.2764,1.2648,1.2719
2010-08-27,1.2713,1.2778,1.2676,1.2762
2010-08-30,1.2765,1.2769,1.2657,1.2663
2010-08-31,1.2663,1.2743,1.2623,1.2685
2010-09-01,1.2685,1.2855,1.2661,1.2811
2010-09-02,1.2798,1.2848,1.2775,1.2825
2010-09-03,1.2826,1.2897,1.2807,1.2893
2010-09-06,1.2887,1.2918,1.2863,1.2872
2010-09-07,1.2872,1.2876,1.2675,1.2682
2010-09-08,1.2683,1.2763,1.2658,1.272
2010-09-09,1.2721,1.2767,1.2662,1.2694
2010-09-10,1.2696,1.2747,1.2642,1.2677
2010-09-13,1.2706,1.2892,1.2701,1.2878
2010-09-14,1.2877,1.3033,1.2826,1.2995
2010-09-15,1.2992,1.3036,1.2953,1.3004
2010-09-16,1.301,1.3117,1.2974,1.3074
2010-09-17,1.3078,1.3159,1.3016,1.3045
2010-09-20,1.3052,1.312,1.3025,1.3064
2010-09-21,1.3061,1.3281,1.3055,1.3251
2010-09-22,1.3252,1.344,1.3245,1.3399
2010-09-23,1.3393,1.3413,1.3303,1.331
2010-09-24,1.3312,1.3495,1.3284,1.3488
2010-09-27,1.3479,1.3506,1.3423,1.3454
2010-09-28,1.3443,1.3595,1.338,1.3579
2010-09-29,1.3578,1.3647,1.3564,1.3628
2010-09-30,1.3623,1.3683,1.3558,1.363
2010-10-01,1.3629,1.3793,1.3617,1.3789
2010-10-04,1.379,1.3791,1.3664,1.368
2010-10-05,1.3678,1.3859,1.3635,1.3832
2010-10-06,1.3836,1.3947,1.3797,1.3936
2010-10-07,1.3929,1.4028,1.3855,1.3926
2010-10-08,1.3918,1.3983,1.3833,1.394
2010-10-11,1.3992,1.4011,1.3864,1.3873
2010-10-12,1.3872,1.3932,1.3771,1.3924
2010-10-13,1.3914,1.4001,1.3909,1.3962
2010-10-14,1.3955,1.4121,1.3952,1.4078
2010-10-15,1.4075,1.4157,1.3935,1.3976
2010-10-18,1.3974,1.3998,1.3829,1.3945
2010-10-19,1.3948,1.4003,1.3711,1.3732
2010-10-20,1.3728,1.3991,1.3696,1.3964
2010-10-21,1.396,1.405,1.3869,1.392
2010-10-22,1.3921,1.3973,1.3855,1.3949
2010-10-25,1.3955,1.408,1.3932,1.3963
2010-10-26,1.3964,1.3982,1.3823,1.3859
2010-10-27,1.3857,1.3877,1.3732,1.3768
2010-10-28,1.376,1.3945,1.3756,1.3931
2010-10-29,1.3924,1.3951,1.3803,1.3947
2010-11-01,1.3961,1.4011,1.386,1.3889
2010-11-02,1.3894,1.4058,1.3879,1.4037
2010-11-03,1.4036,1.4175,1.3989,1.4143
2010-11-04,1.4137,1.4281,1.41,1.4198
2010-11-05,1.4213,1.4247,1.4022,1.4031
2010-11-08,1.405,1.4084,1.3885,1.3921
2010-11-09,1.3919,1.3973,1.3749,1.3777
2010-11-10,1.3774,1.3826,1.3669,1.3782
2010-11-11,1.3781,1.382,1.3634,1.3655
2010-11-12,1.3664,1.3777,1.3571,1.3691
2010-11-15,1.3709,1.375,1.3562,1.3583
2010-11-16,1.3586,1.3654,1.3446,1.3492
2010-11-17,1.3486,1.3565,1.3457,1.3518
2010-11-18,1.3526,1.3667,1.3523,1.3644
2010-11-19,1.3644,1.3731,1.3606,1.3684
2010-11-22,1.3714,1.3786,1.3574,1.3625
2010-11-23,1.3618,1.3633,1.3359,1.3371
2010-11-24,1.3364,1.3421,1.3281,1.3329
2010-11-25,1.333,1.3386,1.3285,1.3361
2010-11-26,1.3352,1.3365,1.3196,1.324
2010-11-29,1.3285,1.3302,1.3061,1.3118
2010-11-30,1.3121,1.3149,1.2964,1.2977
2010-12-01,1.2984,1.318,1.2969,1.3142
2010-12-02,1.3134,1.3247,1.3056,1.3224
2010-12-03,1.3221,1.3418,1.3191,1.3414
2010-12-06,1.3382,1.3421,1.3242,1.3305
2010-12-07,1.3303,1.34,1.3259,1.3263
2010-12-08,1.326,1.328,1.3177,1.3256
2010-12-09,1.3261,1.3322,1.3163,1.3242
2010-12-10,1.3236,1.3282,1.3177,1.3233
2010-12-13,1.3205,1.3433,1.318,1.3389
2010-12-14,1.3388,1.3498,1.336,1.3384
2010-12-15,1.3381,1.3382,1.3207,1.3211
2010-12-16,1.3211,1.3265,1.3178,1.3236
2010-12-17,1.3236,1.3358,1.313,1.318
